Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
867,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,15,839.0,275.0,68,68867,26.0
867,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,30.0,10.0,68,68867,26.0
867,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,5,136.0,43.0,68,68867,26.0
872,Sin informacion,Sin informacion,Casa,1,0.0,0.0,68,68872,36.0
872,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,38.0,13.0,68,68872,36.0
872,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,6,157.0,46.0,68,68872,36.0
872,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,7,229.0,63.0,68,68872,36.0
872,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,7.0,2.0,68,68872,36.0
872,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,1795.0,546.0,68,68872,36.0
872,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,9,65.0,18.0,68,68872,36.0
895,Sin informacion,Sin informacion,Casa,7,0.0,0.0,68,68895,83.0
895,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,206.0,60.0,68,68895,83.0
895,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,27,503.0,159.0,68,68895,83.0
895,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,3.0,1.0,68,68895,83.0
895,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,7.0,3.0,68,68895,83.0
895,Concreto vaciado,"Cemento, gravilla",Casa,1,4.0,1.0,68,68895,83.0
895,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,9,473.0,139.0,68,68895,83.0
895,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1.0,1.0,68,68895,83.0
895,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,20,1316.0,381.0,68,68895,83.0
895,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,7,98.0,35.0,68,68895,83.0
895,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,3.0,1.0,68,68895,83.0
1,Sin informacion,Sin informacion,Casa,14,0.0,0.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,3,23.0,6.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,33,190.0,58.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,2.0,2.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,120,3192.0,976.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,3,12.0,4.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,41.0,12.0,70,70001,306.0
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,24,578.0,184.0,70,70001,306.0
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,70,70001,306.0
1,Concreto vaciado,"Cemento, gravilla",Casa,4,15.0,6.0,70,70001,306.0
1,Concreto vaciado,"Tierra, arena, barro",Casa,2,21.0,6.0,70,70001,306.0
1,Guadua,"Tierra, arena, barro",Casa,4,9.0,5.0,70,70001,306.0
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,13,685.0,208.0,70,70001,306.0
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,4.0,1.0,70,70001,306.0
1,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,17,169.0,48.0,70,70001,306.0
1,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,47,1187.0,348.0,70,70001,306.0
1,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,10.0,1.0,70,70001,306.0
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,1.0,70,70001,306.0
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,55.0,13.0,70,70001,306.0
1,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,2,51.0,12.0,70,70001,306.0
1,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,8,51.0,10.0,70,70001,306.0
1,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Apartamento,1,3.0,1.0,70,70001,306.0
110,Sin informacion,Sin informacion,Casa,13,0.0,0.0,70,70110,40.0
110,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,8,167.0,46.0,70,70110,40.0
110,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,7,580.0,171.0,70,70110,40.0
110,Concreto vaciado,"Cemento, gravilla",Casa,2,30.0,7.0,70,70110,40.0
110,Guadua,"Cemento, gravilla",Casa,1,3.0,1.0,70,70110,40.0
110,Guadua,"Tierra, arena, barro",Casa,2,4.0,2.0,70,70110,40.0
110,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,5,72.0,21.0,70,70110,40.0
110,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1.0,1.0,70,70110,40.0
110,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,4.0,1.0,70,70110,40.0
124,Sin informacion,Sin informacion,Casa,4,0.0,0.0,70,70124,130.0
124,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,1.0,70,70124,130.0
124,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,42,1337.0,376.0,70,70124,130.0
124,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,32,1205.0,344.0,70,70124,130.0
124,Material prefabricado,"Cemento, gravilla",Casa,1,20.0,5.0,70,70124,130.0
124,Material prefabricado,"Tierra, arena, barro",Casa,1,1.0,1.0,70,70124,130.0
124,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,3,14.0,6.0,70,70124,130.0
124,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,41,592.0,169.0,70,70124,130.0
124,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,4.0,1.0,70,70124,130.0
124,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,32.0,12.0,70,70124,130.0
204,Sin informacion,Sin informacion,Casa,8,0.0,0.0,70,70204,63.0
204,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4.0,1.0,70,70204,63.0
204,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,5,26.0,9.0,70,70204,63.0
204,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,16,364.0,105.0,70,70204,63.0
204,Material prefabricado,"Tierra, arena, barro",Casa,1,1.0,1.0,70,70204,63.0
204,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,12.0,3.0,70,70204,63.0
204,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,9.0,2.0,70,70204,63.0
204,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,22,1237.0,361.0,70,70204,63.0
204,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,4,95.0,27.0,70,70204,63.0
204,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,3,23.0,7.0,70,70204,63.0
215,Sin informacion,Sin informacion,Casa,10,0.0,0.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,2.0,1.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,60,397.0,142.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,7,82.0,27.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,49,1692.0,520.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,4.0,1.0,70,70215,171.0
215,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,12,519.0,143.0,70,70215,171.0
215,Concreto vaciado,"Cemento, gravilla",Casa,2,6.0,2.0,70,70215,171.0
215,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,15.0,5.0,70,70215,171.0
215,Guadua,"Cemento, gravilla",Casa,2,6.0,2.0,70,70215,171.0
215,Guadua,"Tierra, arena, barro",Casa,1,1.0,1.0,70,70215,171.0
215,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,10.0,4.0,70,70215,171.0
215,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,4.0,2.0,70,70215,171.0
215,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,2,7.0,2.0,70,70215,171.0
215,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,16,109.0,34.0,70,70215,171.0
215,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,4.0,2.0,70,70215,171.0
221,Sin informacion,Sin informacion,Casa,23,0.0,0.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,13.0,4.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,5.0,2.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,40,218.0,70.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,6,13.0,6.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,116,1320.0,400.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,3.0,2.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,37,423.0,127.0,70,70221,366.0
221,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,4.0,1.0,70,70221,366.0
221,Concreto vaciado,"Cemento, gravilla",Casa,3,5.0,3.0,70,70221,366.0
221,Concreto vaciado,"Tierra, arena, barro",Casa,5,21.0,7.0,70,70221,366.0
221,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,7.0,2.0,70,70221,366.0
221,Material prefabricado,"Tierra, arena, barro",Casa,3,23.0,7.0,70,70221,366.0
221,Guadua,"Cemento, gravilla",Casa,1,4.0,1.0,70,70221,366.0
221,Guadua,"Tierra, arena, barro",Casa,4,20.0,5.0,70,70221,366.0
221,Guadua,"Tierra, arena, barro",Apartamento,1,3.0,1.0,70,70221,366.0
221,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,11.0,3.0,70,70221,366.0
221,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,1.0,70,70221,366.0
221,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,35,183.0,50.0,70,70221,366.0
221,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,1.0,1.0,70,70221,366.0
221,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,2.0,1.0,70,70221,366.0
221,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,1.0,70,70221,366.0
221,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,9,29.0,12.0,70,70221,366.0
221,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,45,260.0,68.0,70,70221,366.0
221,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,2,4.0,2.0,70,70221,366.0
221,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,2,6.0,2.0,70,70221,366.0
221,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,12,42.0,14.0,70,70221,366.0
221,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Apartamento,1,4.0,1.0,70,70221,366.0
221,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,8,31.0,8.0,70,70221,366.0
221,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,1,5.0,1.0,70,70221,366.0
230,Sin informacion,Sin informacion,Casa,6,0.0,0.0,70,70230,42.0
230,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,5,39.0,10.0,70,70230,42.0
230,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,2,14.0,5.0,70,70230,42.0
230,Concreto vaciado,"Tierra, arena, barro",Casa,1,9.0,3.0,70,70230,42.0
230,Guadua,"Tierra, arena, barro",Casa,2,4.0,2.0,70,70230,42.0
230,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,3,37.0,9.0,70,70230,42.0
230,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,17,723.0,188.0,70,70230,42.0
230,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,6,143.0,32.0,70,70230,42.0
233,Sin informacion,Sin informacion,Casa,6,0.0,0.0,70,70233,63.0
233,Sin informacion,Sin informacion,Apartamento,1,0.0,0.0,70,70233,63.0
233,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,19,447.0,131.0,70,70233,63.0
233,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,6,86.0,28.0,70,70233,63.0
233,Concreto vaciado,"Tierra, arena, barro",Casa,1,4.0,3.0,70,70233,63.0
233,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,7,108.0,36.0,70,70233,63.0
233,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,16,114.0,30.0,70,70233,63.0
233,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,4.0,2.0,70,70233,63.0
233,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,5,18.0,5.0,70,70233,63.0
235,Sin informacion,Sin informacion,Casa,5,0.0,0.0,70,70235,111.0
235,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,70,70235,111.0
235,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,63,2399.0,754.0,70,70235,111.0
235,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,15,1152.0,352.0,70,70235,111.0
235,Concreto vaciado,"Cemento, gravilla",Casa,2,7.0,2.0,70,70235,111.0
235,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,4,22.0,6.0,70,70235,111.0
235,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,16,243.0,77.0,70,70235,111.0
235,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,70,70235,111.0
235,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,3.0,2.0,70,70235,111.0
235,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,2,12.0,4.0,70,70235,111.0
265,Sin informacion,Sin informacion,Casa,4,0.0,0.0,70,70265,173.0
265,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,5.0,5.0,70,70265,173.0
265,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,28,331.0,87.0,70,70265,173.0
265,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,6.0,2.0,70,70265,173.0
265,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,40,2164.0,580.0,70,70265,173.0
265,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,5,39.0,12.0,70,70265,173.0
265,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,86,4422.0,1176.0,70,70265,173.0
265,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,5,21.0,8.0,70,70265,173.0
265,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,10.0,2.0,70,70265,173.0
400,Sin informacion,Sin informacion,Casa,1,0.0,0.0,70,70400,92.0
400,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,20,337.0,93.0,70,70400,92.0
400,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,34,2350.0,630.0,70,70400,92.0
400,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,34,1789.0,475.0,70,70400,92.0
400,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,3,28.0,9.0,70,70400,92.0
418,Sin informacion,Sin informacion,Casa,10,0.0,0.0,70,70418,194.0
418,Sin informacion,Sin informacion,Apartamento,3,0.0,0.0,70,70418,194.0
418,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,24.0,6.0,70,70418,194.0
418,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,124,2548.0,798.0,70,70418,194.0
418,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,21,1234.0,418.0,70,70418,194.0
418,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,9.0,3.0,70,70418,194.0
418,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,21,212.0,72.0,70,70418,194.0
418,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,2,4.0,2.0,70,70418,194.0
418,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,8,104.0,33.0,70,70418,194.0
429,Sin informacion,Sin informacion,Casa,7,0.0,0.0,70,70429,377.0
429,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,28,168.0,50.0,70,70429,377.0
429,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,20.0,6.0,70,70429,377.0
429,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,111,6449.0,1907.0,70,70429,377.0
429,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,6,82.0,23.0,70,70429,377.0
429,Concreto vaciado,"Tierra, arena, barro",Casa,1,3.0,1.0,70,70429,377.0
429,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,2.0,1.0,70,70429,377.0
429,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,70,70429,377.0
429,Material prefabricado,"Tierra, arena, barro",Casa,1,8.0,3.0,70,70429,377.0
429,Guadua,"Tierra, arena, barro",Casa,2,8.0,2.0,70,70429,377.0
429,Guadua,"Tierra, arena, barro",Apartamento,1,4.0,1.0,70,70429,377.0
429,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,10,83.0,30.0,70,70429,377.0
429,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,39.0,11.0,70,70429,377.0
429,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,3.0,1.0,70,70429,377.0
429,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,177,9437.0,2559.0,70,70429,377.0
429,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,4,45.0,12.0,70,70429,377.0
429,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,15,93.0,30.0,70,70429,377.0
429,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Apartamento,4,16.0,4.0,70,70429,377.0
429,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,1,1.0,1.0,70,70429,377.0
473,Sin informacion,Sin informacion,Casa,19,0.0,0.0,70,70473,116.0
473,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,25.0,7.0,70,70473,116.0
473,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,39,1546.0,400.0,70,70473,116.0
473,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,14,561.0,162.0,70,70473,116.0
473,Material prefabricado,"Tierra, arena, barro",Casa,4,34.0,10.0,70,70473,116.0
473,Guadua,"Cemento, gravilla",Casa,2,7.0,3.0,70,70473,116.0
473,Guadua,"Tierra, arena, barro",Casa,13,267.0,82.0,70,70473,116.0
473,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,4.0,2.0,70,70473,116.0
473,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,15,279.0,68.0,70,70473,116.0
473,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,5.0,1.0,70,70473,116.0
473,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,4,15.0,4.0,70,70473,116.0
473,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,3.0,1.0,70,70473,116.0
508,Sin informacion,Sin informacion,Casa,35,0.0,0.0,70,70508,222.0
508,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,2.0,1.0,70,70508,222.0
508,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,70,70508,222.0
508,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,35,320.0,93.0,70,70508,222.0
508,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,20,352.0,95.0,70,70508,222.0
508,Concreto vaciado,"Cemento, gravilla",Casa,1,5.0,2.0,70,70508,222.0
508,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,75,828.0,232.0,70,70508,222.0
508,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,5.0,1.0,70,70508,222.0
508,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,17,140.0,33.0,70,70508,222.0
508,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,30,227.0,56.0,70,70508,222.0
508,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,6,29.0,9.0,70,70508,222.0
523,Sin informacion,Sin informacion,Casa,5,0.0,0.0,70,70523,49.0
523,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,70,70523,49.0
523,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,11,212.0,81.0,70,70523,49.0
523,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,7,1629.0,465.0,70,70523,49.0
523,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,70,70523,49.0
523,Guadua,"Tierra, arena, barro",Casa,3,11.0,3.0,70,70523,49.0
523,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,16,698.0,208.0,70,70523,49.0
523,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1.0,1.0,70,70523,49.0
523,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,6.0,3.0,70,70523,49.0
523,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,3,26.0,6.0,70,70523,49.0
670,Sin informacion,Sin informacion,Casa,5,0.0,0.0,70,70670,180.0
670,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,18,80.0,33.0,70,70670,180.0
670,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,56,2017.0,556.0,70,70670,180.0
670,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,45,1362.0,384.0,70,70670,180.0
670,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,1.0,1.0,70,70670,180.0
670,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2.0,1.0,70,70670,180.0
670,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,2,9.0,3.0,70,70670,180.0
670,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,31,209.0,48.0,70,70670,180.0
670,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,6,18.0,6.0,70,70670,180.0
670,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,15,66.0,17.0,70,70670,180.0
678,Sin informacion,Sin informacion,Casa,178,0.0,0.0,70,70678,547.0
678,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,87,1335.0,398.0,70,70678,547.0
678,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,4.0,1.0,70,70678,547.0
678,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,60,1754.0,506.0,70,70678,547.0
678,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,1.0,1.0,70,70678,547.0
678,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2.0,1.0,70,70678,547.0
678,Concreto vaciado,"Cemento, gravilla",Casa,2,3.0,2.0,70,70678,547.0
678,Material prefabricado,"Cemento, gravilla",Casa,1,5.0,2.0,70,70678,547.0
678,Guadua,"Cemento, gravilla",Casa,1,7.0,2.0,70,70678,547.0
678,Guadua,"Tierra, arena, barro",Casa,31,282.0,92.0,70,70678,547.0
678,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,63.0,17.0,70,70678,547.0
678,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,57,878.0,249.0,70,70678,547.0
678,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,2.0,1.0,70,70678,547.0
678,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,3,31.0,7.0,70,70678,547.0
678,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,55,1063.0,305.0,70,70678,547.0
678,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,39.0,7.0,70,70678,547.0
678,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,33,409.0,119.0,70,70678,547.0
678,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Apartamento,2,10.0,3.0,70,70678,547.0
678,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,20,188.0,67.0,70,70678,547.0
678,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,3,15.0,3.0,70,70678,547.0
702,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,10.0,3.0,70,70702,40.0
702,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,18,846.0,240.0,70,70702,40.0
702,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,8,344.0,88.0,70,70702,40.0
702,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,3,122.0,43.0,70,70702,40.0
702,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,9.0,2.0,70,70702,40.0
702,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,207.0,62.0,70,70702,40.0
702,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,18.0,4.0,70,70702,40.0
