Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,121,660,151,91,91001,7746
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,3,12,4,91,91001,7746
1,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,1,1,91,91001,7746
1,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,20,115,21,91,91001,7746
1,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,2,1,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Marmol, parque, madera pulida y lacada",Casa,1,4,1,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,5,24,5,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Apartamento,2,7,2,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,21,103,22,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,21,89,22,91,91001,7746
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,1,6,1,91,91001,7746
1,No tiene paredes,"Madera burda, tabla, tablon, otro vegetal",Casa,2,12,2,91,91001,7746
263,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,46,55,46,91,91263,89
263,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,91,91263,89
263,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,7,7,7,91,91263,89
263,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,2,3,2,91,91263,89
263,Material prefabricado,"Cemento, gravilla",Casa,7,7,7,91,91263,89
263,Guadua,"Marmol, parque, madera pulida y lacada",Casa,1,1,1,91,91263,89
263,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,91,91263,89
263,Guadua,"Tierra, arena, barro",Apartamento,1,1,1,91,91263,89
263,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,91,91263,89
263,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,2,1,91,91263,89
263,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,21,910,201,91,91263,89
405,Sin informacion,Sin informacion,Casa,36,0,0,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,11,12,11,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,23,6,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,2,2,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,15,39,16,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,7,2,91,91405,164
405,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,2,3,3,91,91405,164
405,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,1,1,91,91405,164
405,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,91,91405,164
405,Material prefabricado,"Cemento, gravilla",Casa,2,3,2,91,91405,164
405,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,10,2,91,91405,164
405,Guadua,"Tierra, arena, barro",Casa,1,1,1,91,91405,164
405,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,91,91405,164
405,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,30,6,91,91405,164
405,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,24,159,37,91,91405,164
405,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,42,258,59,91,91405,164
405,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,11,13,12,91,91405,164
405,"Cana, esterilla, otros vegetales","Cemento, gravilla",Apartamento,1,1,1,91,91405,164
405,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,3,15,3,91,91405,164
407,Sin informacion,Sin informacion,Casa,76,0,0,91,91407,216
407,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,6,12,6,91,91407,216
407,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,6,17,6,91,91407,216
407,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,21,104,27,91,91407,216
407,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,1,1,91,91407,216
407,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,11,2,91,91407,216
407,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3,1,91,91407,216
407,Concreto vaciado,"Cemento, gravilla",Casa,3,13,3,91,91407,216
407,Concreto vaciado,"Cemento, gravilla",Apartamento,1,5,1,91,91407,216
407,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,91,91407,216
407,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,91,91407,216
407,Guadua,"Tierra, arena, barro",Casa,1,5,1,91,91407,216
407,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,4,1,91,91407,216
407,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,14,2,91,91407,216
407,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,10,41,11,91,91407,216
407,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,76,344,87,91,91407,216
407,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,9,2,91,91407,216
407,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,21,4,91,91407,216
407,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,5,1,91,91407,216
407,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,1,1,91,91407,216
460,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3,1,91,91460,4
460,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1,1,91,91460,4
460,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,2,4,2,91,91460,4
530,Sin informacion,Sin informacion,Casa,4,0,0,91,91530,66
530,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,2,2,91,91530,66
530,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,91,91530,66
530,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,10,2,91,91530,66
530,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,3,11,3,91,91530,66
530,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,49,263,63,91,91530,66
530,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,91,91530,66
530,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,6,4,91,91530,66
536,Sin informacion,Sin informacion,Casa,3,0,0,91,91536,58
536,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,2,2,91,91536,58
536,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,91,91536,58
536,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3,2,91,91536,58
536,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,2,1,91,91536,58
536,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,38,349,85,91,91536,58
536,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,11,21,11,91,91536,58
536,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,5,1,91,91536,58
540,Sin informacion,Sin informacion,Casa,16,0,0,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,10,2,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2,2,2,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,9,32,13,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,3,2,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,46,244,59,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,13,4,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,7,34,10,91,91540,846
540,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,9,5,91,91540,846
540,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,16,3,91,91540,846
540,Concreto vaciado,"Cemento, gravilla",Casa,6,26,8,91,91540,846
540,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,91,91540,846
540,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,91,91540,846
540,Material prefabricado,"Cemento, gravilla",Casa,2,10,3,91,91540,846
540,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,4,1,91,91540,846
540,Guadua,"Madera burda, tabla, tablon, otro vegetal",Casa,1,2,1,91,91540,846
540,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,2,1,91,91540,846
540,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,25,8,91,91540,846
540,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,42,267,70,91,91540,846
540,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,675,4915,1173,91,91540,846
540,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,3,7,3,91,91540,846
540,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,20,71,23,91,91540,846
669,Sin informacion,Sin informacion,Casa,12,0,0,91,91669,39
669,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,1,1,91,91669,39
669,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1,11,2,91,91669,39
669,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,8,5,91,91669,39
669,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,19,214,58,91,91669,39
669,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,91,91669,39
669,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,1,1,91,91669,39
798,Sin informacion,Sin informacion,Casa,29,0,0,91,91798,104
798,Sin informacion,Sin informacion,Apartamento,2,0,0,91,91798,104
798,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,8,4,91,91798,104
798,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1,2,1,91,91798,104
798,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,21,7,91,91798,104
798,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,2,1,91,91798,104
798,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,9,26,9,91,91798,104
798,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,46,183,53,91,91798,104
798,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,6,27,8,91,91798,104
798,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,7,1,91,91798,104
1,Sin informacion,Sin informacion,Casa,582,0,0,94,94001,4585
1,Sin informacion,Sin informacion,Apartamento,46,0,0,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,23,87,31,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,6,12,9,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,629,2243,781,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,272,720,337,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1252,6007,1787,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,162,563,210,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,13,43,15,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,3,2,94,94001,4585
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,48,320,83,94,94001,4585
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,2,6,2,94,94001,4585
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,25,66,26,94,94001,4585
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,28,44,28,94,94001,4585
1,Concreto vaciado,Alfombra,Casa,1,1,1,94,94001,4585
1,Concreto vaciado,"Cemento, gravilla",Casa,29,153,41,94,94001,4585
1,Concreto vaciado,"Cemento, gravilla",Apartamento,4,9,4,94,94001,4585
1,Concreto vaciado,"Tierra, arena, barro",Casa,3,20,6,94,94001,4585
1,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,1,1,94,94001,4585
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,6,3,94,94001,4585
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,94,94001,4585
1,Material prefabricado,Alfombra,Apartamento,1,1,1,94,94001,4585
1,Material prefabricado,"Cemento, gravilla",Casa,5,28,8,94,94001,4585
1,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,2,4,2,94,94001,4585
1,Material prefabricado,"Tierra, arena, barro",Casa,1,4,1,94,94001,4585
1,Guadua,"Marmol, parque, madera pulida y lacada",Casa,1,3,2,94,94001,4585
1,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3,1,94,94001,4585
1,Guadua,"Cemento, gravilla",Casa,2,5,3,94,94001,4585
1,Guadua,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,94,94001,4585
1,Guadua,"Tierra, arena, barro",Casa,3,20,5,94,94001,4585
1,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4,1,94,94001,4585
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,87,473,113,94,94001,4585
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,1,1,94,94001,4585
1,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,144,853,199,94,94001,4585
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,15,77,22,94,94001,4585
1,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,600,3734,951,94,94001,4585
1,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,18,92,28,94,94001,4585
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,102,309,116,94,94001,4585
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,94,94001,4585
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,229,1900,460,94,94001,4585
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,13,3,94,94001,4585
1,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,2,11,2,94,94001,4585
1,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,11,37,12,94,94001,4585
1,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,13,59,17,94,94001,4585
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,30,301,69,94,94001,4585
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Apartamento,2,2,2,94,94001,4585
1,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,20,4,94,94001,4585
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,172,1701,398,94,94001,4585
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,4,14,4,94,94001,4585
1,No tiene paredes,"Tierra, arena, barro",Casa,1,6,1,94,94001,4585
343,Sin informacion,Sin informacion,Casa,19,0,0,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,3,16,7,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,7,4,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,2,1,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,16,56,20,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,2,1,94,94343,111
343,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,3,3,94,94343,111
343,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,94,94343,111
343,Guadua,"Tierra, arena, barro",Casa,1,7,1,94,94343,111
343,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,19,3,94,94343,111
343,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,49,682,151,94,94343,111
343,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,8,28,12,94,94343,111
343,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,94,94343,111
343,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,27,6,94,94343,111
343,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,1,1,94,94343,111
883,Sin informacion,Sin informacion,Casa,2,0,0,94,94883,31
883,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,6,2,94,94883,31
883,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,6,22,9,94,94883,31
883,Material prefabricado,Alfombra,Casa,1,7,2,94,94883,31
883,"Madera burda, tabla, tablon",Alfombra,Apartamento,1,2,1,94,94883,31
883,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,10,47,15,94,94883,31
883,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,8,21,10,94,94883,31
883,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,3,1,94,94883,31
883,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,1,1,94,94883,31
884,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,3,2,94,94884,4
884,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,94,94884,4
884,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,2,2,94,94884,4
885,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,10,3,94,94885,14
885,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,94,94885,14
885,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,6,1,94,94885,14
885,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,3,22,5,94,94885,14
885,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,10,2,94,94885,14
885,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,6,2,94,94885,14
885,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,11,4,94,94885,14
886,Sin informacion,Sin informacion,Casa,25,0,0,94,94886,92
886,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,25,147,30,94,94886,92
886,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,27,157,33,94,94886,92
886,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,8,34,9,94,94886,92
886,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,10,2,94,94886,92
886,"Madera burda, tabla, tablon, otro vegetal","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3,1,94,94886,92
886,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,3,1,94,94886,92
886,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,13,2,94,94886,92
886,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,1,1,1,94,94886,92
887,Sin informacion,Sin informacion,Casa,2,0,0,94,94887,19
887,Concreto vaciado,"Cemento, gravilla",Casa,1,2,1,94,94887,19
887,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,9,3,94,94887,19
887,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,17,4,94,94887,19
887,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,4,31,9,94,94887,19
887,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,21,6,94,94887,19
887,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,4,33,8,94,94887,19
887,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,3,17,5,94,94887,19
888,Sin informacion,Sin informacion,Casa,4,0,0,94,94888,25
888,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,1,1,94,94888,25
888,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,8,1,94,94888,25
888,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,7,2,94,94888,25
888,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,8,39,8,94,94888,25
888,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,9,57,9,94,94888,25
1,Sin informacion,Sin informacion,Casa,1697,0,0,95,95001,11468
1,Sin informacion,Sin informacion,Apartamento,194,0,0,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,144,602,226,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,41,153,73,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3269,11255,3887,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,848,3369,1396,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,6,15,6,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,1,1,1,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,2960,10979,3461,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,314,1500,570,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,10,44,14,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,98,372,112,95,95001,11468
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,4,19,7,95,95001,11468
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,2,1,95,95001,11468
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,195,572,212,95,95001,11468
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,47,132,55,95,95001,11468
1,Concreto vaciado,Alfombra,Casa,1,1,1,95,95001,11468
1,Concreto vaciado,"Cemento, gravilla",Casa,142,519,173,95,95001,11468
1,Concreto vaciado,"Cemento, gravilla",Apartamento,16,56,23,95,95001,11468
1,Concreto vaciado,"Tierra, arena, barro",Casa,2,6,2,95,95001,11468
1,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,3,1,95,95001,11468
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,76,217,78,95,95001,11468
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,5,21,7,95,95001,11468
1,Material prefabricado,"Cemento, gravilla",Casa,59,176,63,95,95001,11468
1,Material prefabricado,"Cemento, gravilla",Apartamento,8,20,9,95,95001,11468
1,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,2,6,2,95,95001,11468
1,Material prefabricado,"Tierra, arena, barro",Casa,2,6,3,95,95001,11468
1,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4,1,95,95001,11468
1,Guadua,"Cemento, gravilla",Casa,1,1,1,95,95001,11468
1,Guadua,"Tierra, arena, barro",Casa,2,3,2,95,95001,11468
1,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,7,1,95,95001,11468
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,2,1,95,95001,11468
1,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,95,95001,11468
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,60,230,78,95,95001,11468
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,13,4,95,95001,11468
1,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,597,2738,827,95,95001,11468
1,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,16,72,24,95,95001,11468
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,151,562,172,95,95001,11468
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,7,34,11,95,95001,11468
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,239,863,265,95,95001,11468
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,4,10,4,95,95001,11468
1,"Madera burda, tabla, tablon, otro vegetal","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2,1,95,95001,11468
1,"Madera burda, tabla, tablon, otro vegetal","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,95,95001,11468
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,63,246,71,95,95001,11468
1,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,10,29,11,95,95001,11468
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,159,576,174,95,95001,11468
